wavelength_nm,intensity_counts
5.979854958768155484e+02,1.318590909090909008e+03
5.983242153440729680e+02,1.330590909090909008e+03
5.986628874414489019e+02,1.334590909090909008e+03
5.990015121489474268e+02,1.338590909090909008e+03
5.993400894465726196e+02,1.336590909090909008e+03
5.996786193143284436e+02,1.339590909090909008e+03
6.000171017322188618e+02,1.344257575757575523e+03
6.003555366802480648e+02,1.352590909090909008e+03
6.006939241384200159e+02,1.352590909090909008e+03
6.010322640867387918e+02,1.364924242424242266e+03
6.013705565052083557e+02,1.371924242424242266e+03
6.017088013738327845e+02,1.388924242424242266e+03
6.020469986726160414e+02,1.379924242424242266e+03
6.023851483815624306e+02,1.383924242424242266e+03
6.027232504806758016e+02,1.375257575757575751e+03
6.030613049499602312e+02,1.388924242424242266e+03
6.033993117694196826e+02,1.395590909090909008e+03
6.037372709190582327e+02,1.403257575757575523e+03
6.040751823788800721e+02,1.404924242424242266e+03
6.044130461288889364e+02,1.410257575757575751e+03
6.047508621490892438e+02,1.413590909090909008e+03
6.050886304194846161e+02,1.419590909090909008e+03
6.054263509200793578e+02,1.421257575757575523e+03
6.057640236308774320e+02,1.419924242424242266e+03
6.061016485318830291e+02,1.422257575757575523e+03
6.064392256030999988e+02,1.419257575757575523e+03
6.067767548245324178e+02,1.432257575757575523e+03
6.071142361761844768e+02,1.433924242424242266e+03
6.074516696380600251e+02,1.436590909090909008e+03
6.077890551901632534e+02,1.428590909090909008e+03
6.081263928124978975e+02,1.429924242424242266e+03
6.084636824850684889e+02,1.425590909090909008e+03
6.088009241878785360e+02,1.435924242424242266e+03
6.091381179009324569e+02,1.437590909090909008e+03
6.094752636042342147e+02,1.449590909090909008e+03
6.098123612777877725e+02,1.452590909090909008e+03
6.101494109015973208e+02,1.456924242424242266e+03
6.104864124556665956e+02,1.454257575757575523e+03
6.108233659200000147e+02,1.449924242424242266e+03
6.111602712746014276e+02,1.440924242424242266e+03
6.114971284994747975e+02,1.442924242424242266e+03
6.118339375746243149e+02,1.442257575757575751e+03
6.121706984800538294e+02,1.446257575757575523e+03
6.125074111957674177e+02,1.444257575757575523e+03
6.128440757017694978e+02,1.443590909090909008e+03
6.131806919780635781e+02,1.440590909090909008e+03
6.135172600046540765e+02,1.446590909090909008e+03
6.138537797615449563e+02,1.444590909090909008e+03
6.141902512287400668e+02,1.444924242424242266e+03
6.145266743862435987e+02,1.444257575757575523e+03
6.148630492140595152e+02,1.452590909090909008e+03
6.151993756921920067e+02,1.459590909090909008e+03
6.155356538006450364e+02,1.458590909090909008e+03
6.158718835194224539e+02,1.455257575757575523e+03
6.162080648285285633e+02,1.452257575757575523e+03
6.165441977079674416e+02,1.461257575757575523e+03
6.168802821377429382e+02,1.471257575757575523e+03
6.172163180978590162e+02,1.474257575757575523e+03
6.175523055683199800e+02,1.472257575757575523e+03
6.178882445291296790e+02,1.465257575757575523e+03
6.182241349602923037e+02,1.467924242424242266e+03
6.185599768418118174e+02,1.463257575757575751e+03
6.188957701536921832e+02,1.466590909090909008e+03
6.192315148759374779e+02,1.465924242424242266e+03
6.195672109885517784e+02,1.465924242424242266e+03
6.199028584715391617e+02,1.466590909090909008e+03
6.202384573049037044e+02,1.466924242424242266e+03
6.205740074686492562e+02,1.466257575757575523e+03
6.209095089427800076e+02,1.467590909090909008e+03
6.212449617072999217e+02,1.470924242424242266e+03
6.215803657422131892e+02,1.474590909090909008e+03
6.219157210275236594e+02,1.482590909090909008e+03
6.222510275432354092e+02,1.480924242424242266e+03
6.225862852693524019e+02,1.484924242424242266e+03
6.229214941858789416e+02,1.479257575757575751e+03
6.232566542728189916e+02,1.480257575757575523e+03
6.235917655101764012e+02,1.485924242424242266e+03
6.239268278779554748e+02,1.480924242424242266e+03
6.242618413561600619e+02,1.485257575757575751e+03
6.245968059247941255e+02,1.485924242424242266e+03
6.249317215638619700e+02,1.496924242424242266e+03
6.252665882533674448e+02,1.498257575757575523e+03
6.256014059733145132e+02,1.488590909090909008e+03
6.259361747037075929e+02,1.481257575757575523e+03
6.262708944245501925e+02,1.462590909090909008e+03
6.266055651158467299e+02,1.466924242424242266e+03
6.269401867576012819e+02,1.465924242424242266e+03
6.272747593298176980e+02,1.475590909090908781e+03
6.276092828125000551e+02,1.467924242424242266e+03
6.279437571856523164e+02,1.458590909090909008e+03
6.282781824292786723e+02,1.467590909090909008e+03
6.286125585233831998e+02,1.464590909090909008e+03
6.289468854479698621e+02,1.470590909090909008e+03
6.292811631830425085e+02,1.455924242424242266e+03
6.296153917086053298e+02,1.463257575757575523e+03
6.299495710046625163e+02,1.461257575757575523e+03
6.302837010512180314e+02,1.452924242424242266e+03
6.306177818282759517e+02,1.434590909090909008e+03
6.309518133158400133e+02,1.429257575757575751e+03
6.312857954939145202e+02,1.428590909090909008e+03
6.316197283425035494e+02,1.433257575757575523e+03
6.319536118416110639e+02,1.421924242424242266e+03
6.322874459712410271e+02,1.419257575757575523e+03
6.326212307113976294e+02,1.419590909090909008e+03
6.329549660420846067e+02,1.426924242424242266e+03
6.332886519433063768e+02,1.423590909090909008e+03
6.336222883950669029e+02,1.414924242424242266e+03
6.339558753773700346e+02,1.403257575757575523e+03
6.342894128702200760e+02,1.399924242424242266e+03
6.346229008536206493e+02,1.404590909090909008e+03
6.349563393075762860e+02,1.407924242424242266e+03
6.352897282120907221e+02,1.405924242424242266e+03
6.356230675471682616e+02,1.388257575757575523e+03
6.359563572928125268e+02,1.372257575757575523e+03
6.362895974290278218e+02,1.370257575757575523e+03
6.366227879358182236e+02,1.375590909090909008e+03
6.369559287931876952e+02,1.379924242424242266e+03
6.372890199811401999e+02,1.383590909090909008e+03
6.376220614796799282e+02,1.384257575757575523e+03
6.379550532688108433e+02,1.383257575757575523e+03
6.382879953285371357e+02,1.382257575757575751e+03
6.386208876388626550e+02,1.379257575757575523e+03
6.389537301797913642e+02,1.386590909090908781e+03
6.392865229313275677e+02,1.379590909090909008e+03
6.396192658734751149e+02,1.365924242424242266e+03
6.399519589862379689e+02,1.357590909090909008e+03
6.402846022496204341e+02,1.360924242424242266e+03
6.406171956436264736e+02,1.367590909090909008e+03
6.409497391482599369e+02,1.359924242424242266e+03
6.412822327435251282e+02,1.350257575757575523e+03
6.416146764094258970e+02,1.346590909090909008e+03
6.419470701259663201e+02,1.359257575757575751e+03
6.422794138731505882e+02,1.364257575757575523e+03
6.426117076309825507e+02,1.366257575757575523e+03
6.429439513794662844e+02,1.363257575757575751e+03
6.432761450986057525e+02,1.361924242424242266e+03
6.436082887684051457e+02,1.358590909090909008e+03
6.439403823688686543e+02,1.349257575757575523e+03
6.442724258799999006e+02,1.358257575757575523e+03
6.446044192818033025e+02,1.370924242424242266e+03
6.449363625542827094e+02,1.376590909090909008e+03
6.452682556774421982e+02,1.368924242424242266e+03
6.456000986312858458e+02,1.364257575757575523e+03
6.459318913958175017e+02,1.370257575757575523e+03
6.462636339510414700e+02,1.371924242424242266e+03
6.465953262769616003e+02,1.378257575757575751e+03
6.469269683535820832e+02,1.369590909090909008e+03
6.472585601609068817e+02,1.369590909090908781e+03
6.475901016789400728e+02,1.361590909090909008e+03
6.479215928876855060e+02,1.365590909090909008e+03
6.482530337671474854e+02,1.371590909090908781e+03
6.485844242973299743e+02,1.369924242424242266e+03
6.489157644582369358e+02,1.377257575757575751e+03
6.492470542298724467e+02,1.374257575757575523e+03
6.495782935922406978e+02,1.387590909090909008e+03
6.499094825253455383e+02,1.388590909090909008e+03
6.502406210091909315e+02,1.386257575757575751e+03
6.505717090237810680e+02,1.385257575757575523e+03
6.509027465491200246e+02,1.389257575757575523e+03
6.512337335652117645e+02,1.400590909090909008e+03
6.515646700520602508e+02,1.401590909090909008e+03
6.518955559896697878e+02,1.402590909090909008e+03
6.522263913580441113e+02,1.404257575757575751e+03
6.525571761371875255e+02,1.409257575757575523e+03
6.528879103071038799e+02,1.404590909090908781e+03
6.532185938477972513e+02,1.396924242424242266e+03
6.535492267392716030e+02,1.389257575757575751e+03
6.538798089615312392e+02,1.394924242424242266e+03
6.542103404945800094e+02,1.392924242424242266e+03
6.545408213184218766e+02,1.398924242424242266e+03
6.548712514130611453e+02,1.408590909090909008e+03
6.552016307585015511e+02,1.416590909090908781e+03
6.555319593347472846e+02,1.419590909090909008e+03
6.558622371218025364e+02,1.403257575757575523e+03
6.561924640996710423e+02,1.410257575757575523e+03
6.565226402483571064e+02,1.414257575757575751e+03
6.568527655478644647e+02,1.427924242424242266e+03
6.571828399781974213e+02,1.422590909090909008e+03
6.575128635193599393e+02,1.411257575757575523e+03
6.578428361513560958e+02,1.411590909090908781e+03
6.581727578541898538e+02,1.410924242424242266e+03
6.585026286078654039e+02,1.425257575757575751e+03
6.588324483923865955e+02,1.425257575757575523e+03
6.591622171877576193e+02,1.426590909090909008e+03
6.594919349739823247e+02,1.423590909090909008e+03
6.598216017310649022e+02,1.418590909090909008e+03
6.601512174390093151e+02,1.425924242424242266e+03
6.604807820778196401e+02,1.424590909090909008e+03
6.608102956274999542e+02,1.427257575757575523e+03
6.611397580680543342e+02,1.423924242424242266e+03
6.614691693794866296e+02,1.419257575757575523e+03
6.617985295418012583e+02,1.425257575757575751e+03
6.621278385350017288e+02,1.428257575757575523e+03
6.624570963390925726e+02,1.441590909090908781e+03
6.627863029340774119e+02,1.434590909090909008e+03
6.631154582999606646e+02,1.428590909090909008e+03
6.634445624167460664e+02,1.425590909090908781e+03
6.637736152644378080e+02,1.424924242424242266e+03
6.641026168230398525e+02,1.431590909090909008e+03
6.644315670725565042e+02,1.419257575757575751e+03
6.647604659929914988e+02,1.419257575757575523e+03
6.650893135643490268e+02,1.414257575757575523e+03
6.654181097666330515e+02,1.425924242424242266e+03
6.657468545798475361e+02,1.427590909090909008e+03
6.660755479839966711e+02,1.424590909090909008e+03
6.664041899590845333e+02,1.422590909090909008e+03
6.667327804851149722e+02,1.424590909090909008e+03
6.670613195420919510e+02,1.420590909090909008e+03
6.673898071100200013e+02,1.409257575757575523e+03
6.677182431689026316e+02,1.401257575757575751e+03
6.680466276987442598e+02,1.401924242424242266e+03
6.683749606795487352e+02,1.406257575757575523e+03
6.687032420913201349e+02,1.412924242424242266e+03
6.690314719140624220e+02,1.408257575757575523e+03
6.693596501277799007e+02,1.397924242424242266e+03
6.696877767124763068e+02,1.385924242424242266e+03
6.700158516481558308e+02,1.372590909090909008e+03
6.703438749148223224e+02,1.374590909090909008e+03
6.706718464924799719e+02,1.367590909090909008e+03
6.709997663611328562e+02,1.377924242424242266e+03
6.713276345007850523e+02,1.369924242424242266e+03
6.716554508914405233e+02,1.368257575757575751e+03
6.719832155131033460e+02,1.363257575757575523e+03
6.723109283457774836e+02,1.361924242424242266e+03
6.726385893694670131e+02,1.355590909090909008e+03
6.729661985641760111e+02,1.356924242424242266e+03
6.732937559099085547e+02,1.351924242424242266e+03
6.736212613866684933e+02,1.352590909090909008e+03
6.739487149744599037e+02,1.352590909090909008e+03
6.742761166532870902e+02,1.358257575757575523e+03
6.746034664031539023e+02,1.351590909090909008e+03
6.749307642040643032e+02,1.338590909090909008e+03
6.752580100360225970e+02,1.326590909090909008e+03
6.755852038790324059e+02,1.327590909090909008e+03
6.759123457130982615e+02,1.320590909090909008e+03
6.762394355182237859e+02,1.319590909090909008e+03
6.765664732744132834e+02,1.313590909090909008e+03
6.768934589616707171e+02,1.312590909090909008e+03
6.772203925599999366e+02,1.308257575757575523e+03
6.775472740494052459e+02,1.298924242424242266e+03
6.778741034098907221e+02,1.293257575757575751e+03
6.782008806214602146e+02,1.287924242424242266e+03
6.785276056641178002e+02,1.284590909090909008e+03
6.788542785178675558e+02,1.288924242424242266e+03
6.791808991627134446e+02,1.284924242424242266e+03
6.795074675786596572e+02,1.285590909090909008e+03
6.798339837457101567e+02,1.267924242424242266e+03
6.801604476438689062e+02,1.267257575757575523e+03
6.804868592531399827e+02,1.257590909090909008e+03
6.808132185535274630e+02,1.262590909090909008e+03
6.811395255250354239e+02,1.254924242424242266e+03
6.814657801476679424e+02,1.247257575757575523e+03
6.817919824014289816e+02,1.241924242424242266e+03
6.821181322663225046e+02,1.230590909090909008e+03
6.824442297223525884e+02,1.237924242424242266e+03
6.827702747495234235e+02,1.226924242424242266e+03
6.830962673278389730e+02,1.223590909090909008e+03
6.834222074373030864e+02,1.217257575757575523e+03
6.837480950579200680e+02,1.217590909090909008e+03
6.840739301696936536e+02,1.217257575757575523e+03
6.843997127526283748e+02,1.214590909090909008e+03
6.847254427867277400e+02,1.219590909090909008e+03
6.850511202519960534e+02,1.214257575757575523e+03
6.853767451284375056e+02,1.202257575757575523e+03
6.857023173960558324e+02,1.184257575757575523e+03
6.860278370348552244e+02,1.176590909090909008e+03
6.863533040248396446e+02,1.172257575757575523e+03
6.866787183460133974e+02,1.169924242424242266e+03
6.870040799783801049e+02,1.162590909090909008e+03
6.873293889019438438e+02,1.161257575757575751e+03
6.876546450967091459e+02,1.157924242424242266e+03
6.879798485426795196e+02,1.162590909090909008e+03
6.883049992198593827e+02,1.148924242424242266e+03
6.886300971082524711e+02,1.143257575757575523e+03
6.889551421878630890e+02,1.140257575757575751e+03
6.892801344386950859e+02,1.148257575757575523e+03
6.896050738407525387e+02,1.144590909090909008e+03
6.899299603740395241e+02,1.146590909090909008e+03
6.902547940185600055e+02,1.140590909090909008e+03
6.905795747543181733e+02,1.139924242424242266e+03
6.909043025613178770e+02,1.138590909090909008e+03
6.912289774195633072e+02,1.141924242424242266e+03
6.915535993090585407e+02,1.141924242424242266e+03
6.918781682098075407e+02,1.130590909090909008e+03
6.922026841018142704e+02,1.114590909090909008e+03
6.925271469650828067e+02,1.113257575757575523e+03
6.928515567796173400e+02,1.112590909090909008e+03
6.931759135254216062e+02,1.109257575757575523e+03
6.935002171825000232e+02,1.106590909090909008e+03
6.938244677308563269e+02,1.102257575757575523e+03
6.941486651504945939e+02,1.107924242424242266e+03
6.944728094214191287e+02,1.092257575757575523e+03
6.947969005236337807e+02,1.096924242424242266e+03
6.951209384371425131e+02,1.092924242424242266e+03
6.954449231419495163e+02,1.099590909090909008e+03
6.957688546180585263e+02,1.085590909090909008e+03
6.960927328454740746e+02,1.085924242424242266e+03
6.964165578041998970e+02,1.088257575757575523e+03
6.967403294742399567e+02,1.093257575757575751e+03
6.970640478355985579e+02,1.091257575757575523e+03
6.973877128682794364e+02,1.082590909090909008e+03
6.977113245522868965e+02,1.085257575757575523e+03
6.980348828676249013e+02,1.078590909090909008e+03
6.983583877942975278e+02,1.074257575757575523e+03
6.986818393123086253e+02,1.062257575757575523e+03
6.990052374016623844e+02,1.067257575757575523e+03
6.993285820423629957e+02,1.067590909090909008e+03
6.996518732144140813e+02,1.058590909090909008e+03
6.999751108978200591e+02,1.049590909090909008e+03
7.002982950725847786e+02,1.044590909090909008e+03
7.006214257187122030e+02,1.055590909090909008e+03
7.009445028162067501e+02,1.062924242424242266e+03
7.012675263450721559e+02,1.070257575757575751e+03
7.015904962853124971e+02,1.070257575757575523e+03
7.019134126169318506e+02,1.058590909090908781e+03
7.022362753199341796e+02,1.056924242424242266e+03
7.025590843743236746e+02,1.047257575757575751e+03
7.028818397601042989e+02,1.046924242424242266e+03
7.032045414572800155e+02,1.035924242424242266e+03
7.035271894458550150e+02,1.030257575757575523e+03
7.038497837058331470e+02,1.033257575757575751e+03
7.041723242172186019e+02,1.038257575757575523e+03
7.044948109600153430e+02,1.043257575757575523e+03
7.048172439142274470e+02,1.042590909090909008e+03
7.051396230598589909e+02,1.043257575757575751e+03
7.054619483769140516e+02,1.035257575757575751e+03
7.057842198453964784e+02,1.035257575757575523e+03
7.061064374453104620e+02,1.040590909090909008e+03
7.064286011566599655e+02,1.048924242424242266e+03
7.067507109594491794e+02,1.041924242424242266e+03
7.070727668336819534e+02,1.026590909090909008e+03
7.073947687593623641e+02,1.020257575757575751e+03
7.077167167164944885e+02,1.027924242424242266e+03
7.080386106850825172e+02,1.037257575757575523e+03
7.083604506451302996e+02,1.035924242424242266e+03
7.086822365766419125e+02,1.035590909090909008e+03
7.090039684596213192e+02,1.029590909090909008e+03
7.093256462740727102e+02,1.034590909090909008e+03
7.096472700000000486e+02,1.032257575757575523e+03
7.099688396174074114e+02,1.031590909090909008e+03
7.102903551062987617e+02,1.029924242424242266e+03
7.106118164466780627e+02,1.034590909090909008e+03
7.109332236185497322e+02,1.038924242424242266e+03
7.112545766019175062e+02,1.030924242424242266e+03
7.115758753767854614e+02,1.027590909090909008e+03
7.118971199231575611e+02,1.026257575757575523e+03
7.122183102210381094e+02,1.028257575757575751e+03
7.125394462504309558e+02,1.024590909090909008e+03
7.128605279913400636e+02,1.024590909090909008e+03
7.131815554237696233e+02,1.027924242424242266e+03
7.135025285277235980e+02,1.026257575757575523e+03
7.138234472832058373e+02,1.027924242424242266e+03
7.141443116702208727e+02,1.030257575757575751e+03
7.144651216687725537e+02,1.031924242424242266e+03
7.147858772588646161e+02,1.033590909090909008e+03
7.151065784205013642e+02,1.034257575757575523e+03
7.154272251336868749e+02,1.035257575757575523e+03
7.157478173784249975e+02,1.029257575757575751e+03
7.160683551347200364e+02,1.028924242424242266e+03
7.163888383825757273e+02,1.027924242424242266e+03
7.167092671019963745e+02,1.038257575757575523e+03
7.170296412729858275e+02,1.038257575757575523e+03
7.173499608755481631e+02,1.042257575757575751e+03
7.176702258896874582e+02,1.031924242424242266e+03
7.179904362954079033e+02,1.034257575757575751e+03
7.183105920727131206e+02,1.035924242424242266e+03
7.186306932016076416e+02,1.034590909090909008e+03
7.189507396620952022e+02,1.031257575757575523e+03
7.192707314341799929e+02,1.029924242424242266e+03
7.195906684978658632e+02,1.035590909090909008e+03
7.199105508331572310e+02,1.039257575757575751e+03
7.202303784200576047e+02,1.031590909090909008e+03
7.205501512385712886e+02,1.028924242424242266e+03
7.208698692687024732e+02,1.025257575757575523e+03
7.211895324904550080e+02,1.023590909090909008e+03
7.215091408838329698e+02,1.019924242424242493e+03
7.218286944288404356e+02,1.015924242424242379e+03
7.221481931054814822e+02,1.020257575757575751e+03
7.224676368937599591e+02,1.021590909090909008e+03
7.227870257736801705e+02,1.023924242424242379e+03
7.231063597252459658e+02,1.017257575757575751e+03
7.234256387284614220e+02,1.024257575757575751e+03
7.237448627633305023e+02,1.029590909090909008e+03
7.240640318098575108e+02,1.042924242424242266e+03
7.243831458480461833e+02,1.036257575757575523e+03
7.247022048579008242e+02,1.035590909090909008e+03
7.250212088194252829e+02,1.031924242424242266e+03
7.253401577126236361e+02,1.035257575757575751e+03
7.256590515175000746e+02,1.032257575757575523e+03
7.259778902140584478e+02,1.031924242424242266e+03
7.262966737823027188e+02,1.035590909090909008e+03
7.266154022022371919e+02,1.031924242424242266e+03
7.269340754538658302e+02,1.034257575757575523e+03
7.272526935171924833e+02,1.036257575757575751e+03
7.275712563722213417e+02,1.043257575757575523e+03
7.278897639989565960e+02,1.033590909090909008e+03
7.282082163774020955e+02,1.024924242424242266e+03
7.285266134875618036e+02,1.021590909090909122e+03
7.288449553094400244e+02,1.022924242424242379e+03
7.291632418230404937e+02,1.025924242424242493e+03
7.294814730083676295e+02,1.022257575757575751e+03
7.297996488454250539e+02,1.032590909090909008e+03
7.301177693142169574e+02,1.024590909090909008e+03
7.304358343947474168e+02,1.021924242424242493e+03
7.307538440670206228e+02,1.019924242424242379e+03
7.310717983110403111e+02,1.021924242424242379e+03
7.313896971068107860e+02,1.016924242424242493e+03
7.317075404343360105e+02,1.006257575757575751e+03
7.320253282736200617e+02,1.009257575757575751e+03
7.323430606046667890e+02,1.018257575757575864e+03
7.326607374074802692e+02,1.023257575757575637e+03
7.329783586620648066e+02,1.017257575757575751e+03
7.332959243484242506e+02,1.023924242424242266e+03
7.336134344465624508e+02,1.015924242424242379e+03
7.339308889364838251e+02,1.008590909090909008e+03
7.342482877981922229e+02,9.935909090909091219e+02
7.345656310116916075e+02,9.922575757575757507e+02
7.348829185569861693e+02,1.002590909090909122e+03
7.352001504140799852e+02,1.005590909090909122e+03
7.355173265629770185e+02,1.001924242424242379e+03
7.358344469836811186e+02,9.979242424242424931e+02
7.361515116561965897e+02,9.942575757575758644e+02
7.364685205605273950e+02,9.955909090909091219e+02
7.367854736766773840e+02,9.909242424242423795e+02
7.371023709846510883e+02,9.855909090909091219e+02
7.374192124644520163e+02,9.849242424242423795e+02
7.377359980960844723e+02,9.802575757575757507e+02
7.380527278595524194e+02,9.805909090909091219e+02
7.383694017348600482e+02,9.739242424242424931e+02
7.386860197020112082e+02,9.712575757575757507e+02
7.390025817410099762e+02,9.659242424242424931e+02
7.393190878318604291e+02,9.642575757575757507e+02
7.396355379545665301e+02,9.662575757575758644e+02
7.399519320891325833e+02,9.592575757575757507e+02
7.402682702155620973e+02,9.612575757575757507e+02
7.405845523138597173e+02,9.555909090909091219e+02
7.409007783640292928e+02,9.589242424242424931e+02
7.412169483460746733e+02,9.495909090909091219e+02
7.415330622400000493e+02,9.412575757575757507e+02
7.418491200258092704e+02,9.269242424242424931e+02
7.421651216835066407e+02,9.219242424242423795e+02
7.424810671930962371e+02,9.195909090909091219e+02
7.427969565345817955e+02,9.189242424242424931e+02
7.431127896879675063e+02,9.169242424242424931e+02
7.434285666332573328e+02,9.109242424242423795e+02
7.437442873504555791e+02,9.062575757575757507e+02
7.440599518195659812e+02,8.955909090909091219e+02
7.443755600205928431e+02,8.979242424242424931e+02
7.446911119335400144e+02,9.022575757575757507e+02
7.450066075384114583e+02,8.975909090909090082e+02
7.453220468152115927e+02,8.902575757575757507e+02
7.456374297439440397e+02,8.825909090909091219e+02
7.459527563046129899e+02,8.845909090909091219e+02
7.462680264772225200e+02,8.799242424242424931e+02
7.465832402417765934e+02,8.769242424242424931e+02
7.468983975782794005e+02,8.752575757575757507e+02
7.472134984667347908e+02,8.689242424242423795e+02
7.475285428871470685e+02,8.719242424242424931e+02
7.478435308195199696e+02,8.689242424242424931e+02
7.481584622438576844e+02,8.719242424242423795e+02
7.484733371401642898e+02,8.692575757575757507e+02
7.487881554884437492e+02,8.692575757575757507e+02
7.491029172687001392e+02,8.729242424242423795e+02
7.494176224609375367e+02,8.655909090909091219e+02
7.497322710451599050e+02,8.672575757575757507e+02
7.500468630013712072e+02,8.622575757575757507e+02
7.503613983095756339e+02,8.689242424242423795e+02
7.506758769497772619e+02,8.702575757575757507e+02
7.509902989019799406e+02,8.715909090909091219e+02
7.513046641461879744e+02,8.695909090909091219e+02
7.516189726624050991e+02,8.715909090909091219e+02
7.519332244306355051e+02,8.685909090909091219e+02
7.522474194308833830e+02,8.619242424242424931e+02
7.525615576431524687e+02,8.579242424242424931e+02
7.528756390474470663e+02,8.595909090909090082e+02
7.531896636237709117e+02,8.655909090909091219e+02
7.535036313521284228e+02,8.602575757575757507e+02
7.538175422125234491e+02,8.642575757575757507e+02
7.541313961849599536e+02,8.665909090909090082e+02
7.544451932494421271e+02,8.709242424242423795e+02
7.547589333859739327e+02,8.685909090909091219e+02
7.550726165745594471e+02,8.692575757575758644e+02
7.553862427952025200e+02,8.675909090909091219e+02
7.556998120279074556e+02,8.689242424242423795e+02
7.560133242526782169e+02,8.685909090909091219e+02
7.563267794495187673e+02,8.715909090909091219e+02
7.566401775984332971e+02,8.689242424242424931e+02
7.569535186794256560e+02,8.699242424242423795e+02
7.572668026724999208e+02,8.732575757575757507e+02
7.575800295576602821e+02,8.815909090909091219e+02
7.578931993149107029e+02,8.755909090909091219e+02
7.582063119242552602e+02,8.712575757575757507e+02
7.585193673656978035e+02,8.689242424242424931e+02
7.588323656192425233e+02,8.679242424242423795e+02
7.591453066648934964e+02,8.655909090909091219e+02
7.594581904826545724e+02,8.595909090909091219e+02
7.597710170525300555e+02,8.605909090909091219e+02
7.600837863545237951e+02,8.582575757575757507e+02
7.603964983686399819e+02,8.519242424242423795e+02
7.607091530748824653e+02,8.495909090909090082e+02
7.610217504532555495e+02,8.489242424242423795e+02
7.613342904837629703e+02,8.512575757575757507e+02
7.616467731464090321e+02,8.502575757575757507e+02
7.619591984211974705e+02,8.425909090909091219e+02
7.622715662881327034e+02,8.489242424242424931e+02
7.625838767272184668e+02,8.492575757575757507e+02
7.628961297184587238e+02,8.502575757575757507e+02
7.632083252418580059e+02,8.415909090909091219e+02
7.635204632774199354e+02,8.312575757575757507e+02
7.638325438051487026e+02,8.192575757575757507e+02
7.641445668050482709e+02,8.105909090909091219e+02
7.644565322571227171e+02,8.132575757575757507e+02
7.647684401413761179e+02,8.302575757575758644e+02
7.650802904378125504e+02,8.552575757575757507e+02
7.653920831264359776e+02,8.839242424242423795e+02
7.657038181872503628e+02,9.089242424242424931e+02
7.660154956002596691e+02,8.979242424242424931e+02
7.663271153454682008e+02,8.739242424242423795e+02
7.666386774028799209e+02,8.389242424242424931e+02
7.669501817524989065e+02,8.235909090909091219e+02
7.672616283743291206e+02,8.095909090909091219e+02
7.675730172483745264e+02,7.965909090909091219e+02
7.678843483546394282e+02,7.882575757575758644e+02
7.681956216731275617e+02,8.002575757575757507e+02
7.685068371838431176e+02,8.132575757575757507e+02
7.688179948667900589e+02,8.219242424242424931e+02
7.691290947019724626e+02,8.122575757575757507e+02
7.694401366693944055e+02,7.972575757575758644e+02
7.697511207490599645e+02,7.829242424242423795e+02
7.700620469209731027e+02,7.609242424242424931e+02
7.703729151651380107e+02,7.529242424242423795e+02
7.706837254615584243e+02,7.432575757575757507e+02
7.709944777902386477e+02,7.452575757575757507e+02
7.713051721311825304e+02,7.385909090909091219e+02
7.716158084643942630e+02,7.289242424242423795e+02
7.719263867698779222e+02,7.142575757575757507e+02
7.722369070276373577e+02,7.032575757575757507e+02
7.725473692176765326e+02,7.025909090909091219e+02
7.728577733199999784e+02,7.025909090909091219e+02
7.731681193146113173e+02,7.002575757575757507e+02
7.734784071815147399e+02,6.902575757575757507e+02
7.737886369007142093e+02,6.769242424242423795e+02
7.740988084522136887e+02,6.732575757575757507e+02
7.744089218160174823e+02,6.769242424242423795e+02
7.747189769721295534e+02,6.772575757575757507e+02
7.750289739005536376e+02,6.702575757575757507e+02
7.753389125812940392e+02,6.589242424242423795e+02
7.756487929943547215e+02,6.602575757575757507e+02
7.759586151197399886e+02,6.585909090909091219e+02
7.762683789374534626e+02,6.555909090909091219e+02
7.765780844274994479e+02,6.519242424242424931e+02
7.768877315698819075e+02,6.459242424242423795e+02
7.771973203446050320e+02,6.389242424242423795e+02
7.775068507316725572e+02,6.279242424242424931e+02
7.778163227110886737e+02,6.269242424242423795e+02
7.781257362628574583e+02,6.245909090909091219e+02
7.784350913669828742e+02,6.242575757575757507e+02
7.787443880034689982e+02,6.179242424242423795e+02
7.790536261523200210e+02,6.139242424242423795e+02
7.793628057935396782e+02,6.095909090909091219e+02
7.796719269071322742e+02,6.092575757575757507e+02
7.799809894731017721e+02,6.102575757575757507e+02
7.802899934714521351e+02,6.069242424242423795e+02
7.805989388821874400e+02,5.995909090909091219e+02
7.809078256853118774e+02,5.975909090909091219e+02
7.812166538608292967e+02,5.942575757575757507e+02
7.815254233887436612e+02,5.872575757575757507e+02
7.818341342490591614e+02,5.742575757575757507e+02
7.821427864217799879e+02,5.672575757575757507e+02
7.824513798869098764e+02,5.749242424242423795e+02
7.827599146244531312e+02,5.769242424242423795e+02
7.830683906144136017e+02,5.749242424242423795e+02
7.833768078367953649e+02,5.699242424242423795e+02
7.836851662716024975e+02,5.672575757575757507e+02
7.839934658988390765e+02,5.669242424242423795e+02
7.843017066985090651e+02,5.625909090909091219e+02
7.846098886506165400e+02,5.585909090909091219e+02
7.849180117351655781e+02,5.549242424242423795e+02
7.852260759321600290e+02,5.485909090909091219e+02
7.855340812216040831e+02,5.455909090909091219e+02
7.858420275835018174e+02,5.469242424242424931e+02
7.861499149978574223e+02,5.522575757575757507e+02
